#connection_csv_ver;3
#ID;ConnectionName;ConnectionDescription;TargetDPName
0x1000;DE102701XB04440E14R__RAU001RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04440E14R__RAU001UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04440E14R__RAU001UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04500E14R__RMC(10191).DE102701XB04440E14R__RAU001RMC0001MWB;Send;
0x1000;DE102701XB04440E14R__RAU001RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04440E14R__RAU001UKG0001_TempAdjust1;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04440E14R__RAU001UKG0001_TempAdjust1;Receive;;BACnet Port.Datapoints.DE102701XB04500E14R__RMC(10191).DE102701XB04440E14R__RAU001RMC0001MWB;Send;
0x1000;DE102701XB04445E14R__RAU002RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04445E14R__RAU002UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04445E14R__RAU002UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04500E14R__RMC(10191).DE102701XB04445E14R__RAU002RMC0001MWB;Send;
0x1000;DE102701XB04445E14R__RAU002RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04445E14R__RAU002UKG0001_TempAdjust1;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04445E14R__RAU002UKG0001_TempAdjust1;Receive;;BACnet Port.Datapoints.DE102701XB04500E14R__RMC(10191).DE102701XB04445E14R__RAU002RMC0001MWB;Send;
0x1000;DE102701XB04500E15R__RAU005RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E15R__RAU005UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E15R__RAU005UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04500E15R__RMC(10192).DE102701XB04500E15R__RAU005RMC0001MWB;Send;
0x1000;DE102701XB04500E15R__RAU005RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E15R__RAU005UKG0001_TempAdjust1;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E15R__RAU005UKG0001_TempAdjust1;Receive;;BACnet Port.Datapoints.DE102701XB04500E15R__RMC(10192).DE102701XB04500E15R__RAU005RMC0001MWB;Send;
0x1000;DE102701XB04500E20R__RAU002RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E20R__RAU002UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E20R__RAU002UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04500E20R__RMC(10193).DE102701XB04500E20R__RAU002RMC0001MWB;Send;
0x1000;DE102701XB04500E20R__RAU002RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E20R__RAU002UKG0001_TempAdjust1;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E20R__RAU002UKG0001_TempAdjust1;Receive;;BACnet Port.Datapoints.DE102701XB04500E20R__RMC(10193).DE102701XB04500E20R__RAU002RMC0001MWB;Send;
0x1000;DE102701XB04515E20R__RAU005RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04515E20R__RAU005UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04515E20R__RAU005UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04500E20R__RMC(10193).DE102701XB04515E20R__RAU005RMC0001MWB;Send;
0x1000;DE102701XB04515E20R__RAU005RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04515E20R__RAU005UKG0001_TempAdjust1;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04515E20R__RAU005UKG0001_TempAdjust1;Receive;;BACnet Port.Datapoints.DE102701XB04500E20R__RMC(10193).DE102701XB04515E20R__RAU005RMC0001MWB;Send;
0x1000;DE102701XB04535E20R__RAU006RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04535E20R__RAU006UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04535E20R__RAU006UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04500E20R__RMC(10193).DE102701XB04535E20R__RAU006RMC0001MWB;Send;
0x1000;DE102701XB04535E20R__RAU006RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04535E20R__RAU006UKG0001_TempAdjust1;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04535E20R__RAU006UKG0001_TempAdjust1;Receive;;BACnet Port.Datapoints.DE102701XB04500E20R__RMC(10193).DE102701XB04535E20R__RAU006RMC0001MWB;Send;
0x1000;DE102701XB04500E21R__RAU003RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E21R__RAU003UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E21R__RAU003UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04500E21R__RMC(10194).DE102701XB04500E21R__RAU003RMC0001MWB;Send;
0x1000;DE102701XB04500E21R__RAU003RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E21R__RAU003UKG0001_TempAdjust1;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E21R__RAU003UKG0001_TempAdjust1;Receive;;BACnet Port.Datapoints.DE102701XB04500E21R__RMC(10194).DE102701XB04500E21R__RAU003RMC0001MWB;Send;
0x1000;DE102701XB04635E21R__RAU004RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04635E21R__RAU004UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04635E21R__RAU004UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04500E21R__RMC(10194).DE102701XB04635E21R__RAU004RMC0001MWB;Send;
0x1000;DE102701XB04500E03R__RAU001RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E03R__RAU001UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E03R__RAU001UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04500E03R__RMC(10189).DE102701XB04500E03R__RAU001RMC0001MWB;Send;
0x1000;DE102701XB04500E03R__RAU001RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E03R__RAU001UKG0001_TempAdjust1;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E03R__RAU001UKG0001_TempAdjust1;Receive;;BACnet Port.Datapoints.DE102701XB04500E03R__RMC(10189).DE102701XB04500E03R__RAU001RMC0001MWB;Send;
0x1000;DE102701XB04500E03R__RAU002RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E03R__RAU002UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E03R__RAU002UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04500E03R__RMC(10189).DE102701XB04500E03R__RAU002RMC0001MWB;Send;
